,city,year,company,car_name,name,model,price,kms_driven,owner,fuel_type,car_link
3085,Bengaluru,2016,Tata,Tiago  ,Tata Tiago  ,Manual,505799,43388,1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2016-cars-bengaluru-1029773962/
3086,Bengaluru,2018,Hyundai,Verna  ,Hyundai Verna  ,Automatic,977199,31462,2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-bengaluru-10233390718/
3087,Bengaluru,2015,Datsun,Go  ,Datsun Go  ,Manual,277399,68882,2,Petrol,https://www.cars24.com/buy-used-datsun-go-2015-cars-bengaluru-1024312266/
3088,Bengaluru,2021,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,502299,1073,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-bengaluru-1027590064/
3089,Bengaluru,2014,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,309499,49166,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1026994745/
3090,Bengaluru,2014,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,465825,53732,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1020452565/
3091,Bengaluru,2018,Renault,Kwid  ,Renault Kwid  ,Manual,377599,41252,2,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-bengaluru-1029902365/
3092,Bengaluru,2016,Renault,Kwid  ,Renault Kwid  ,Manual,344199,46725,1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-bengaluru-10262398795/
3093,Bengaluru,2018,Renault,Kwid  ,Renault Kwid  ,Manual,375199,71954,1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-bengaluru-1029124760/
3094,Bengaluru,2018,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Manual,565499,8331,1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-bengaluru-1028066909/
3095,Bengaluru,2019,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Automatic,586299,9782,2,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1024283565/
3096,Bengaluru,2020,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,1114299,14463,1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-bengaluru-1024863964/
3097,Bengaluru,2015,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,299899,65903,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-bengaluru-10234799792/
3098,Bengaluru,2020,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,883399,48224,1,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-bengaluru-10239392719/
3099,Bengaluru,2015,Hyundai,i20 Active ,Hyundai i20 Active ,Manual,615899,12657,2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2015-cars-bengaluru-1025970661/
3100,Bengaluru,2013,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,297199,54968,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2013-cars-bengaluru-1025565960/
3101,Bengaluru,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,665099,28693,2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bengaluru-1021898660/
3102,Bengaluru,2013,Honda,Amaze  ,Honda Amaze  ,Manual,425199,71907,3,Petrol,https://www.cars24.com/buy-used-honda-amaze-2013-cars-bengaluru-10282798775/
3103,Bengaluru,2014,Maruti,Ritz  ,Maruti Ritz  ,Manual,395699,108378,1,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2014-cars-bengaluru-1028827048/
3104,Bengaluru,2015,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,502399,41590,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bengaluru-1025460367/
3105,Bengaluru,2019,Ford,Ecosport  ,Ford Ecosport  ,Manual,913199,30842,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-bengaluru-1020206567/
3106,Bengaluru,2018,Maruti,Eeco  ,Maruti Eeco  ,Manual,417899,18335,1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-bengaluru-1028868503/
3107,Bengaluru,2019,Honda,WR-V  ,Honda WR-V  ,Manual,822799,31861,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2019-cars-bengaluru-1027314569/
3108,Bengaluru,2017,Tata,Tiago  ,Tata Tiago  ,Manual,481599,26341,3,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-bengaluru-1023685665/
3109,Bengaluru,2017,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,682499,39920,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-bengaluru-10253697771/
3110,Bengaluru,2012,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,293599,63580,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bengaluru-1025652162/
3111,Bengaluru,2020,MG,HECTOR PLUS ,MG HECTOR PLUS ,Manual,1936399,6774,1,Petrol,https://www.cars24.com/buy-used-mg-hector-plus-2020-cars-bengaluru-1022655064/
3112,Bengaluru,2017,Tata,Hexa  ,Tata Hexa  ,Automatic,1321399,84534,1,Diesel,https://www.cars24.com/buy-used-tata-hexa-2017-cars-bengaluru-1029990967/
3113,Bengaluru,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,599799,70056,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bengaluru-1025336962/
3114,Bengaluru,2015,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,439399,31238,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-bengaluru-1029818161/
3115,Bengaluru,2015,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,340299,22694,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-bengaluru-1028700003/
3116,Bengaluru,2015,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,484699,23413,2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bengaluru-1027751366/
3117,Bengaluru,2014,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,422799,26907,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-10202092779/
3118,Bengaluru,2019,Maruti,Eeco  ,Maruti Eeco  ,Manual,473999,22085,2,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-bengaluru-1020908965/
3119,Bengaluru,2018,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,590868,22384,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-bengaluru-10287199792/
3120,Bengaluru,2014,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,416799,47077,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1025664162/
3121,Bengaluru,2015,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,504499,37149,2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bengaluru-1078780368/
3122,Bengaluru,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,695299,35949,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-1027010468/
3123,Bengaluru,2014,Maruti,Celerio  ,Maruti Celerio  ,Manual,346499,167730,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-bengaluru-1022802504/
3124,Bengaluru,2013,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,302499,59664,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-bengaluru-1029040165/
3125,Bengaluru,2015,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,649799,58292,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-1028040060/
3126,Bengaluru,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,697099,22899,2,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-1021036069/
3127,Bengaluru,2016,Honda,Jazz  ,Honda Jazz  ,Manual,656899,62316,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1025228068/
3128,Bengaluru,2017,Honda,Jazz  ,Honda Jazz  ,Automatic,724499,56167,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2017-cars-bengaluru-10260593777/
3129,Bengaluru,2013,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,397099,47744,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-bengaluru-1020420768/
3130,Bengaluru,2018,Maruti,Eeco  ,Maruti Eeco  ,Manual,424799,32381,1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-bengaluru-1021060020/
3131,Bengaluru,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,670099,44580,2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bengaluru-1023820964/
3132,Bengaluru,2020,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,628699,27229,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2020-cars-bengaluru-1028773961/
3133,Bengaluru,2019,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,962199,28777,1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-bengaluru-1021464667/
3134,Bengaluru,2018,Maruti,Celerio  ,Maruti Celerio  ,Manual,497699,61156,2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-bengaluru-1026280362/
3135,Bengaluru,2014,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,406899,44771,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1029956569/
3136,Bengaluru,2019,Hyundai,GRAND I10 NIOS,Hyundai GRAND I10 NIOS,Manual,680999,16674,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-bengaluru-1028876868/
3137,Bengaluru,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,657899,71937,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-1027124068/
3138,Bengaluru,2017,Tata,Tiago  ,Tata Tiago  ,Manual,508879,69295,2,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-bengaluru-1023853864/
3139,Bengaluru,2017,Renault,Duster  ,Renault Duster  ,Manual,844499,96948,1,Diesel,https://www.cars24.com/buy-used-renault-duster-2017-cars-bengaluru-1028817843/
3140,Bengaluru,2016,Maruti,Alto K10 ,Maruti Alto K10 ,Automatic,406799,21535,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1023874661/
3141,Bengaluru,2018,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,414599,10885,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bengaluru-1025582164/
3142,Bengaluru,2019,Maruti,Alto K10 ,Maruti Alto K10 ,Automatic,498599,9025,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-bengaluru-1020156162/
3143,Bengaluru,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,501599,35352,2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1023395265/
3144,Bengaluru,2017,Renault,Kwid  ,Renault Kwid  ,Automatic,472799,31704,2,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-bengaluru-1029266067/
3145,Bengaluru,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,635599,59043,2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-bengaluru-1020805963/
3146,Bengaluru,2017,Maruti,S Cross ,Maruti S Cross ,Manual,1113599,64010,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-bengaluru-1024363264/
3147,Bengaluru,2014,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,348199,60859,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1025984168/
3148,Bengaluru,2017,Hyundai,i20 Active ,Hyundai i20 Active ,Manual,638999,39231,2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2017-cars-bengaluru-1027007468/
3149,Bengaluru,2017,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,333699,42804,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1026592468/
3150,Bengaluru,2016,Honda,Jazz  ,Honda Jazz  ,Manual,684199,22914,2,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1025852769/
3151,Bengaluru,2016,Honda,Jazz  ,Honda Jazz  ,Manual,714499,16256,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1022870163/
3152,Bengaluru,2014,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,382399,51840,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1028578726/
3153,Bengaluru,2017,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,333699,44090,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1022885569/
3154,Bengaluru,2012,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,300699,55122,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bengaluru-1020650464/
3155,Bengaluru,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,539099,29328,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1025764060/
3156,Bengaluru,2016,Volkswagen,Vento  ,Volkswagen Vento  ,Automatic,792999,76801,2,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2016-cars-bengaluru-1028144868/
3157,Bengaluru,2017,Honda,City  ,Honda City  ,Manual,834499,46539,2,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1025972067/
3158,Bengaluru,2017,Ford,Ecosport  ,Ford Ecosport  ,Manual,808599,26743,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-bengaluru-1024746346/
3159,Bengaluru,2016,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,351699,48418,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1020772462/
3160,Bengaluru,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,653499,34922,2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-bengaluru-1023360368/
3161,Bengaluru,2018,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,420399,8673,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bengaluru-1024330869/
3162,Bengaluru,2015,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,398899,70052,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-bengaluru-1029982560/
3163,Bengaluru,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,323199,37065,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-bengaluru-1021494664/
3164,Bengaluru,2016,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,364299,27380,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1021028963/
3165,Bengaluru,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,415099,75304,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bengaluru-1020335209/
3166,Bengaluru,2017,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,392299,20218,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-bengaluru-1020290167/
3167,Bengaluru,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,494199,39815,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-bengaluru-1027734963/
3168,Bengaluru,2018,Ford,FREESTYLE  ,Ford FREESTYLE  ,Manual,674599,26721,2,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2018-cars-bengaluru-1025496867/
3169,Bengaluru,2017,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,572899,31225,3,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-bengaluru-1026764868/
3170,Bengaluru,2018,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,593699,23360,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-bengaluru-1025406664/
3171,Bengaluru,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,437199,38756,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-bengaluru-1022818360/
3172,Bengaluru,2018,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,404327,30178,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bengaluru-1029432660/
3173,Bengaluru,2016,Maruti,Alto K10 ,Maruti Alto K10 ,Automatic,400999,39595,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1021452765/
3174,Bengaluru,2018,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,410599,21723,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bengaluru-1022350866/
3175,Bengaluru,2015,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,420599,50444,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-bengaluru-1020942460/
3176,Bengaluru,2019,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,416699,37967,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-bengaluru-1026904465/
3177,Bengaluru,2021,Maruti,Alto  ,Maruti Alto  ,Manual,452999,8062,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-bengaluru-1021742865/
3178,Bengaluru,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,499799,30889,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bengaluru-2490756361/
3179,Bengaluru,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Automatic,437799,72711,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-bengaluru-1025936265/
3180,Bengaluru,2018,Ford,FREESTYLE  ,Ford FREESTYLE  ,Manual,654466,37791,1,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2018-cars-bengaluru-1029702860/
3181,Bengaluru,2020,Maruti,Alto  ,Maruti Alto  ,Manual,413999,12428,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-bengaluru-1026080169/
3182,Bengaluru,2018,Toyota,YARIS  ,Toyota YARIS  ,Automatic,873899,59673,1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-bengaluru-1025293706/
3183,Bengaluru,2009,Maruti,Wagon R ,Maruti Wagon R ,Manual,244999,47292,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-2009-cars-bengaluru-1026369648/
3184,Bengaluru,2019,Volkswagen,Polo  ,Volkswagen Polo  ,Manual,582299,20017,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2019-cars-bengaluru-1028506640/
3185,Bengaluru,2020,KIA,SONET  ,KIA SONET  ,,1068099,3210,1,Petrol,https://www.cars24.com/buy-used-kia-sonet-2020-cars-bengaluru-1023510660/
3186,Bengaluru,2012,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,249199,38094,3,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2012-cars-bengaluru-1020270266/
3187,Bengaluru,2017,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1228299,22475,3,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-bengaluru-1025025664/
3188,Bengaluru,2018,Tata,Hexa  ,Tata Hexa  ,Automatic,1741099,15278,1,Diesel,https://www.cars24.com/buy-used-tata-hexa-2018-cars-bengaluru-10241091799/
3189,Bengaluru,2018,Maruti,Swift  ,Maruti Swift  ,Manual,677599,77606,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2018-cars-bengaluru-10222991798/
3190,Bengaluru,2014,Toyota,Innova  ,Toyota Innova  ,Manual,1102099,187671,2,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-bengaluru-1022536625/
3191,Bengaluru,2013,Volkswagen,Polo  ,Volkswagen Polo  ,Automatic,655899,69780,2,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2013-cars-bengaluru-1026828863/
3192,Bengaluru,2010,Maruti,Ritz  ,Maruti Ritz  ,Manual,296699,143272,1,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2010-cars-bengaluru-1023499248/
3193,Bengaluru,2013,Honda,Brio  ,Honda Brio  ,Automatic,510999,48494,1,Petrol,https://www.cars24.com/buy-used-honda-brio-2013-cars-bengaluru-1021738966/
3194,Bengaluru,2014,Hyundai,i20  ,Hyundai i20  ,Manual,526599,47240,3,Diesel,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-bengaluru-1025510766/
3195,Bengaluru,2015,Hyundai,Verna  ,Hyundai Verna  ,Manual,704499,62844,1,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2015-cars-bengaluru-1026954362/
3196,Bengaluru,2018,Maruti,Swift  ,Maruti Swift  ,Automatic,716999,34445,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-bengaluru-1024562466/
3197,Bengaluru,2015,Honda,City  ,Honda City  ,Manual,673199,32714,1,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-bengaluru-1020800461/
3198,Bengaluru,2019,Maruti,Eeco  ,Maruti Eeco  ,Manual,485999,8920,1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-bengaluru-1020912064/
3199,Bengaluru,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,419699,31187,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-bengaluru-1023535609/
3200,Bengaluru,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,372299,74625,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-bengaluru-1026148902/
3201,Bengaluru,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,717499,31020,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-bengaluru-1029830060/
3202,Hyderabad,2012,Hyundai,i10  ,Hyundai i10  ,Manual,329499,45261,3,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2012-cars-hyderabad-1048841265/
3203,Hyderabad,2021,KIA,SONET  ,KIA SONET  ,,1105199,21260,1,Petrol,https://www.cars24.com/buy-used-kia-sonet-2021-cars-hyderabad-10403990710/
3204,Hyderabad,2015,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,538799,98487,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-hyderabad-1047174237/
3205,Hyderabad,2016,Honda,Jazz  ,Honda Jazz  ,Manual,594099,46757,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-hyderabad-1049014666/
3206,Hyderabad,2018,Maruti,Eeco  ,Maruti Eeco  ,Manual,401399,13241,1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-hyderabad-10439191773/
3207,Hyderabad,2019,Maruti,Celerio  ,Maruti Celerio  ,Manual,536599,16550,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-hyderabad-10410791770/
3208,Hyderabad,2021,Mahindra,XUV500  ,Mahindra XUV500  ,Manual,2195299,15339,1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2021-cars-hyderabad-1044253667/
3209,Hyderabad,2015,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,514199,22344,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-hyderabad-10419795718/
3210,Hyderabad,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,661599,90741,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-hyderabad-10435898715/
3211,Hyderabad,2019,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,448499,23377,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-hyderabad-10436390779/
3212,Hyderabad,2019,Maruti,Eeco  ,Maruti Eeco  ,Manual,486599,11909,1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-hyderabad-1040160065/
3213,Hyderabad,2012,Hyundai,i10  ,Hyundai i10  ,Manual,326499,66786,2,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2012-cars-hyderabad-10401698799/
3214,Hyderabad,2019,Ford,Ecosport  ,Ford Ecosport  ,Manual,918899,25668,2,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-hyderabad-10401190718/
3215,Hyderabad,2020,Renault,Duster  ,Renault Duster  ,Manual,1056623,7033,1,Petrol,https://www.cars24.com/buy-used-renault-duster-2020-cars-hyderabad-10494999792/
3216,Hyderabad,2018,Hyundai,Eon  ,Hyundai Eon  ,Manual,365699,51790,1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-hyderabad-10450399772/
3217,Hyderabad,2019,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,439299,46934,2,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-hyderabad-10437892778/
3218,Hyderabad,2021,Volkswagen,Polo  ,Volkswagen Polo  ,Automatic,1015099,21719,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2021-cars-hyderabad-1048976866/
3219,Hyderabad,2020,Maruti,Alto  ,Maruti Alto  ,Manual,397199,18490,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-hyderabad-10498094773/
3220,Hyderabad,2021,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,1051599,3273,1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-hyderabad-1041244860/
3221,Hyderabad,2021,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,1342399,30995,1,Diesel,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-hyderabad-1045756767/
3222,Hyderabad,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,504599,47886,2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-hyderabad-1041999779/
3223,Hyderabad,2019,KIA,SELTOS  ,KIA SELTOS  ,Automatic,1618999,45343,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-hyderabad-10423591778/
3224,Hyderabad,2016,Honda,Jazz  ,Honda Jazz  ,Automatic,655799,87510,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-hyderabad-10431898777/
3225,Hyderabad,2018,Maruti,S Cross ,Maruti S Cross ,Manual,811099,45849,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-hyderabad-1049293247/
3226,Hyderabad,2018,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,449249,64715,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-hyderabad-1044542764/
3227,Hyderabad,2021,Renault,TRIBER  ,Renault TRIBER  ,Manual,659899,41079,1,Petrol,https://www.cars24.com/buy-used-renault-triber-2021-cars-hyderabad-1043826064/
3228,Hyderabad,2018,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,336699,20555,2,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-hyderabad-10476395771/
