,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
219,Noida,2018, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹8,10,499","74,039 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-faridabad-1107154360/
220,Noida,2016, Maruti Vitara Brezza,VDI OPT Manual,"₹6,42,399","62,859 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-noida-1053282464/
221,Noida,2013, Maruti Swift,VDI Manual,"₹3,09,599","1,44,580 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-faridabad-1052262823/
222,Noida,2015, Hyundai Elite i,SPORTZ (O) 1.4 Manual,"₹4,89,199","66,021 km",4th Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-faridabad-1488128043/
223,Noida,2014, Maruti Ritz,VDI Manual,"₹3,51,699","80,189 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ritz-2014-cars-faridabad-2330369347/
224,Noida,2013, Hyundai Grand i,SPORTZ 1.1 CRDI Manual,"₹3,39,399","52,803 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-gurgaon-10196299795/
225,Noida,2014, Maruti Swift,LDI BS IV Manual,"₹3,37,099","47,537 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2014-cars-faridabad-1004522602/
226,Noida,2013, Maruti Swift,VDI Manual,"₹3,29,499","45,699 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-faridabad-1002439647/
227,Noida,2013, Maruti Swift,ZDI Manual,"₹3,66,399","83,615 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-faridabad-1014031260/
228,Noida,2015, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹5,06,599","73,782 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-new-delhi-1001432263/
229,Noida,2017, Ford Ecosport,1.5 TDCI TITANIUM PLUS Manual,"₹7,65,499","8,433 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-gurgaon-1013920467/
