,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
147,Bengaluru,2018, Tata Tiago,XZA 1.2 REVOTRON Automatic,"₹5,60,499","59,067 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-bengaluru-1020896761/
148,Bengaluru,2019, Tata Harrier,XZ 2.0L Kryotec Manual,"₹16,12,899","40,634 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-harrier-2019-cars-bengaluru-1117487864/
149,Bengaluru,2018, Maruti Wagon R .,VXI AMT Automatic,"₹5,16,499","14,116 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bengaluru-10255692778/
150,Bengaluru,2020, Tata NEXON,XZ+ 1.2 Manual,"₹10,43,299","13,101 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-nexon-2020-cars-bengaluru-1023673061/
151,Bengaluru,2017, Tata Tiago,XZ 1.2 REVOTRON Manual,"₹5,36,355","58,724 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-bengaluru-1025604160/
152,Bengaluru,2019, Hyundai Grand i,SPORTZ DUAL TONE 1.2 VTVT Manual,"₹6,01,099","43,379 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1027876364/
153,Bengaluru,2020, Maruti S PRESSO,VXI Manual,"₹4,88,599","8,304 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-bengaluru-1022642162/
154,Bengaluru,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,93,299","72,128 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1029613063/
155,Bengaluru,2018, Toyota YARIS,V MT Manual,"₹8,84,799","16,485 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-bengaluru-1027088301/
156,Bengaluru,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹5,15,099","41,567 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1024036461/
157,Bengaluru,2015, Maruti Wagon R .,VXI Manual,"₹4,28,799","57,052 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-bengaluru-1025656664/
158,Bengaluru,2018, Ford FREESTYLE,TITANIUM 1.2 TI-VCT MT Manual,"₹6,50,999","29,851 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2018-cars-bengaluru-1025740405/
159,Bengaluru,2019, Maruti Ertiga,ZDI PLUS SHVS Manual,"₹11,54,599","45,575 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-bengaluru-10295895776/
160,Bengaluru,2019, MG HECTOR,SHARP 2.0 DIESEL Manual,"₹17,06,299","13,146 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-bengaluru-1027099707/
161,Bengaluru,2012, Maruti Ritz,VXI BS IV Manual,"₹3,60,799","60,268 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2012-cars-bengaluru-1027192609/
162,Bengaluru,2020, Tata ALTROZ,XZ 1.2 Manual,"₹8,10,599","12,995 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-altroz-2020-cars-bengaluru-10265291774/
163,Bengaluru,2019, Maruti Eeco,7 STR Manual,"₹4,54,299","16,009 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-bengaluru-1026569147/
164,Bengaluru,2014, Maruti Swift,VXI Manual,"₹4,93,499","60,056 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-bengaluru-1026449768/
165,Bengaluru,2016, Mahindra Scorpio,S2 Manual,"₹7,84,799","1,32,162 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2016-cars-bengaluru-1022222706/
166,Bengaluru,2018, Maruti Swift,ZXI AMT Automatic,"₹7,20,999","21,603 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-bengaluru-1022062060/
167,Bengaluru,2019, Maruti New  Wagon-R,VXI 1.0 Manual,"₹5,62,499","44,146 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-bengaluru-1025663763/
168,Bengaluru,2019, Hyundai Elite i,1.2 MAGNA PLUS VTVT Manual,"₹7,33,199","10,466 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-bengaluru-10204995718/
169,Bengaluru,2013, Renault Duster,RXE PETROL 104 Manual,"₹5,21,099","55,673 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2013-cars-bengaluru-10272995778/
170,Bengaluru,2016, Maruti Swift Dzire,VXI Manual,"₹5,81,599","42,516 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-bengaluru-1022108363/
171,Bengaluru,2010, Maruti Alto K,VXI Manual,"₹2,63,799","30,034 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2010-cars-bengaluru-1029776869/
172,Bengaluru,2017, Maruti Alto ,VXI Manual,"₹3,00,199","38,078 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1029147502/
173,Bengaluru,2014, Renault Duster,RXZ DIESEL 110 Manual,"₹6,83,399","75,602 km",1st Owner,Diesel,https://www.cars24.com/buy-used-renault-duster-2014-cars-bengaluru-10212794798/
174,Bengaluru,2019, Hyundai VENUE,1.0 Turbo GDI DCT AT SX+ DT Automatic,"₹11,75,699","28,397 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-bengaluru-1022642164/
