,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
60,Kolkata,2016, Maruti Wagon R .,VXI Manual,"₹3,92,999","18,638 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-kolkata-1196556066/
61,Kolkata,2018, Maruti Ciaz,ZETA 1.4 VVT Manual,"₹6,47,799","37,942 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-kolkata-1195422704/
62,Kolkata,2020, Ford FREESTYLE,TITANIUM + 1.2 TI-VCT Manual,"₹6,32,399","6,671 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2020-cars-kolkata-12665098774/
63,Kolkata,2019, Maruti New  Wagon-R,ZXI 1.2 Manual,"₹5,35,099","24,019 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-kolkata-1191106865/
64,Kolkata,2019, Nissan Kicks,XV PETROL ,"₹7,68,399","39,473 km",1st Owner,Petrol,https://www.cars24.com/buy-used-nissan-kicks-2019-cars-kolkata-1190422643/
65,Kolkata,2018, Ford Figo Aspire,1.2 TITANIUM PETROL Manual,"₹4,82,099","21,240 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-kolkata-1191697260/
66,Kolkata,2019, Maruti New  Wagon-R,VXI 1.0 Manual,"₹5,37,899","66,193 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-kolkata-11998694776/
67,Kolkata,2016, Maruti Wagon R .,LXI Manual,"₹3,86,299","33,123 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-kolkata-11925191798/
68,Kolkata,2018, Honda WR-V,1.2 i-VTEC VX MT Manual,"₹6,95,799","43,586 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-kolkata-1192708849/
69,Kolkata,2018, Maruti Wagon R .,VXI AMT Automatic,"₹4,51,299","20,545 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-howrah-1266610868/
70,Kolkata,2014, Hyundai Grand i,ASTA 1.2 (O) VTVT Manual,"₹3,99,299","68,126 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-kolkata-1192362442/
71,Kolkata,2021, Maruti Alto,LXI Manual,"₹3,69,399","6,579 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-kolkata-11911397718/
72,Kolkata,2018, Hyundai NEW SANTRO,SPORTZ 1.1 Manual,"₹4,41,799","14,101 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-kolkata-1196997301/
73,Kolkata,2019, Maruti Alto ,VXI Manual,"₹3,25,299","7,142 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-kolkata-1192796863/
74,Kolkata,2019, Maruti Alto ,LXI Manual,"₹3,05,599","7,834 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-kolkata-1190964643/
75,Kolkata,2018, Hyundai Elite i,ASTA 1.2 (O) Manual,"₹7,23,099","9,669 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-kolkata-11992692797/
76,Kolkata,2020, Tata ALTROZ,XZ 1.2 Manual,"₹7,62,399","7,221 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-altroz-2020-cars-kolkata-1199640963/
77,Kolkata,2019, Maruti Dzire,VXI Manual,"₹7,11,499","23,016 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-kolkata-11959798770/
78,Kolkata,2018, Maruti Dzire,ZXI Plus Manual,"₹6,63,399","55,766 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-kolkata-1198248764/
79,Kolkata,2018, Volkswagen Ameo,HIGHLINE PLUS 1.0 Manual,"₹6,01,299","8,945 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-ameo-2018-cars-kolkata-11998393715/
80,Kolkata,2015, Hyundai i Active,1.2 S Manual,"₹5,29,299","41,589 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2015-cars-kolkata-11939490713/
81,Kolkata,2014, Hyundai Elite i,SPORTZ 1.2 Manual,"₹4,87,299","45,941 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-kolkata-11933897773/
82,Kolkata,2017, Maruti Dzire,VXI Manual,"₹5,38,199","50,989 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-kolkata-1194555544/
83,Kolkata,2016, Hyundai i Active,1.2 S Manual,"₹5,47,399","59,197 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-kolkata-11984391792/
84,Kolkata,2015, Maruti Baleno,DELTA 1.2 K12 Manual,"₹4,54,599","62,791 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-kolkata-1193061560/
85,Kolkata,2019, Maruti S PRESSO,VXI PLUS Manual,"₹4,64,299","20,948 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-kolkata-11949199719/
86,Kolkata,2018, Maruti Alto K,VXI Manual,"₹3,75,673","30,033 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-kolkata-11923698792/
87,Kolkata,2019, Maruti Alto,LXI Manual,"₹3,44,999","10,474 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2019-cars-kolkata-1193010929/
88,Kolkata,2018, Maruti Swift,VXI Manual,"₹5,37,899","7,280 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-kolkata-1196738466/
89,Kolkata,2014, Maruti Swift,VXI Manual,"₹3,49,499","55,233 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-kolkata-1194850643/
90,Kolkata,2020, Ford Ecosport,1.5 TREND TI VCT Manual,"₹7,94,499","6,831 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-kolkata-11959890773/
91,Kolkata,2015, Maruti Wagon R .,VXI Manual,"₹3,14,299","26,729 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-kolkata-1193158703/
92,Kolkata,2014, Honda City,S MT PETROL Manual,"₹4,40,499","60,905 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2014-cars-kolkata-1192788005/
93,Kolkata,2018, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,78,499","8,880 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-kolkata-1192535708/
94,Kolkata,2018, Maruti Vitara Brezza,VDI OPT Manual,"₹7,43,699","71,369 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-kolkata-1195163061/
95,Kolkata,2018, Maruti Swift,VXI Manual,"₹5,37,899","3,859 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-kolkata-1199971367/
96,Kolkata,2012, Maruti Alto K,VXI Manual,"₹1,91,699","27,730 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-kolkata-1199367401/
